Date,SM,NO,CL,UB,SB,TP,CD,CN,GC,TY,YM,XB,CT,RX,W ,ST,Z ,AD,C ,VF,LA,SF,LN,IB,KC,XP,DU,CO,US,JA,EC,OE,NG,EO,SI,ES,XM,BO,G ,QS,LX,LP,BP,LH,TU,CC,S ,SE,NV,HO,GX,JY,FV,JB,LC
1999-12-21,-0.0049735267,,-0.0031162596,0.0105119303,-0.0069021153,0.0056999483,0.0016282585,0.0005467332,0.0099958101,-0.001737745,-0.0004808421,,0.0072096167,0.0048622186,-0.012208068,,-0.0032398723,0.0031512658,-0.0050821671,0.001751163,-0.0059862515,-0.0032566212,-0.0066858357,-0.010724644,-0.1080627364,,0.000822917,-0.0005296067,-0.0024023965,0.0076799393,-0.0030987041,0.0025529537,-0.0408502963,0.0027780756,-0.0068179488,0.0134371583,-0.0006895762,-0.0020540996,-0.0010087569,-0.0071078461,-0.0030663248,-0.0079934666,0.0039549808,0.0052357931,-0.000430172,-0.0001529589,-0.0039934316,,0.0157150195,-0.0045183048,0.0063707177,0.002272421,-0.0007252377,0.0007330423,0.0049397952
1999-12-22,0.0143805491,,-0.0289577898,-0.0022946515,-0.0058137196,0.0199085143,-0.000595718,-0.0025284954,-0.0008603918,-0.000680306,-0.0001512055,,-0.0021951819,-0.002646281,0.0079835999,,0.0005868137,-0.0001512055,0.0060144775,0.0196140265,0.0190389669,-0.0010229365,0.0264003463,0.0034547092,-0.0254237809,,-0.0009374349,-0.0253961188,9.92955225519118E-05,0.0037348049,0.000048291,-0.0012135544,-0.0310805429,0.0193319187,0.0127618215,0.0019130707,-0.0002045693,0.0246106993,-0.0068606987,-0.0095524295,0.0178161662,0.0148306945,-0.0027610665,-0.0046205287,-0.0003360654,-0.0210280322,0.0223873473,,0.0023480135,-0.0170146119,0.0101885844,0.0037805009,-0.0004947694,0.0007340114,-0.0005171518
1999-12-23,-0.0033324211,,0.0142103014,0.0026595915,-0.0012883494,,0.0054478179,0.0009719933,-0.0008354306,-0.0014728488,-0.000466455,,0.0081673853,0.0009037886,0.0069164582,,0.0072253522,0.0010267966,0.0035692431,0.0185311263,0.0026510953,0.0032159274,-0.0003911854,0.0103280563,0.0304499126,,4.99375908018438E-05,0.0214972978,-0.0014015886,,0.0054638847,0.0004251257,-0.0185613482,0.0001129077,-0.0040239129,0.0156331485,-0.0003650422,0.0030370074,0.0007129195,0.0104875454,0.0019030472,0.004907101,0.0039524415,0.0020952966,-0.0001493973,0.0510233106,-0.0001493973,,-0.0001493973,0.0077408257,0.0465132082,-0.0013544153,-0.0009513219,,0.0041966331
1999-12-24,,,,,,0.0095331341,,-0.0001493699,,,-0.0002587348,,-0.0001493699,,,,0.003797475,,,0.0180164036,0.0052803536,,0.0154448376,,,,,0.0009857039,,0.0127538559,,,,0.0038216343,,,-0.0003105938,,-0.0005801568,0.0022455378,-0.0093683956,0.003517334,,,,,,,,,,,,-0.0027044013,
1999-12-27,-0.012389622,,0.0177205068,0.001004334,0.0066924366,-0.0055757708,0.006896192,,0.0043487181,0.0009110958,,,-0.0178149555,0.0005084802,-0.0111716223,,,0.0010257435,-0.0014014166,-0.0078015365,-0.0001490685,-0.003130435,-0.000052528,-0.004993417,0.0072764767,,0.0006271336,,0.0031107108,-0.0065184952,-0.0022080615,0.0006328114,-0.0535027783,-0.0010072935,0.0014820482,-0.0020086235,,-0.0176186291,,,0.0001412164,0.0011841603,0.0018230403,-0.0001490685,0.000405614,0.0079645218,-0.0184205302,,-0.0001490685,0.0180605979,0.0090445297,-0.0058798098,0.0006534997,0.0015258084,-0.0008687148
1999-12-28,-0.0039187846,,0.0183206194,-0.0064013474,-0.0001472329,0.0233223837,0.0072727374,,0.0057208415,-0.002265316,,,0.0010433179,-0.0043527789,0.0008601402,,,-0.0020247264,0.003562276,0.0007261668,-0.0001472329,-0.0077475319,-0.0001472329,-0.0091876751,-0.0259337732,,-0.0011219735,,-0.002146733,-0.0065574893,-0.0069142854,-0.0028450526,0.0319940736,-0.0024253499,-0.0026525567,0.0005278682,,-0.0025718018,,,-0.0001472329,-0.0001472329,-0.0014828156,-0.022089312,-0.0007016078,-0.0222800297,-0.0007380748,,0.0017225085,0.0147282477,-0.0025332193,-0.0008550645,-0.0014074001,0.0047706387,-0.0001472329
1999-12-29,-0.0039284603,,-0.0131267358,-0.0003082479,0.0372299633,-0.0001426301,-0.004050759,0.0036378235,0.0029500084,0.0014493041,-0.0013129628,,0.0140018185,-0.0008025219,-0.0021553488,,0.0032021696,0.011378649,-0.0050356602,0.0009641296,0.006957532,-0.0013981229,-0.0041663704,0.0060280434,0.0082587809,,5.6704714089515E-05,0.0093055936,0.0026121908,,-0.0012289238,-0.0002405529,0.0104121457,0.0082794469,0.0328851232,0.0022251166,-0.0013781531,-0.0104045799,-0.0005736027,0.023183368,0.0192027714,2.05382005242095E-05,0.0016874536,-0.0097613938,0.0005044994,0.0091166291,-0.0084193076,,0.0129211335,-0.0057421031,0.0028292466,0.0016787977,0.0007750115,-0.0005341345,0.0005775345
1999-12-30,0.0150588412,,-0.0330293034,-0.0069334801,-0.0034171366,0.0057003738,-0.0002778396,-0.0002815169,-0.0097183342,0.0011824759,0.0004931018,,0.0226301276,-0.004236058,0.0069381503,,0.012923982,0.0019500228,0.003519635,0.0243711115,0.0013892677,0.0028749431,0.0091785554,0.0138071543,0.0490294341,,-0.0006245314,-0.0147433003,0.0013564741,,0.0029200731,-0.0027494776,-0.027294037,0.0108265886,0.0067872213,-0.0011516054,0.000557223,0.0088620654,-0.0048847696,0.0134976875,-0.0005459839,0.0072972349,-0.0011959162,0.0077215785,0.0002275218,-0.0093163393,0.0159533526,,-0.0025982755,-0.0195193046,0.0153932865,-0.0035762469,0.0006601729,-0.0001420274,0.0023720618
1999-12-31,,,,,,,0.0039138532,-0.005307803,,-0.0043787768,-0.0004633356,,-0.0001459726,,,,,0.0054211812,,,0.001371821,0.0029872521,0.001014343,,,,,,-0.0056322569,,0.0018226249,,,,,0.0022185684,-0.0006299823,,,,0.0035064998,-0.0001459726,0.0008386947,-0.0001459726,-0.00153127,,,,-0.0001459726,,,0.0026919543,-0.0032376937,,-0.0001459726
2000-01-03,-0.0001482466,,,-0.013156919,-0.0034341173,,0.0011444422,,,-0.0083841658,,,0.0063683768,-0.0079721426,-0.0041534448,,,0.0056187661,-0.0184940015,-0.0142801024,-0.0001482466,0.0170931327,-0.0001482466,-0.0106441016,-0.0748085078,,-0.0023940226,,-0.0119336026,,0.0164902621,-0.0036339356,,0.0020730781,,-0.011943062,,-0.0001482466,,,-0.0001482466,-0.0001482466,0.012429044,0.0269154605,-0.0023677971,-0.0083786993,-0.0001482466,,0.0097009378,,-0.0318121079,0.0071286284,-0.0045130525,,0.0012967593
2000-01-04,0.0126849917,,-0.0020254055,-0.0006561609,-0.0550942878,0.003989299,-0.0047578737,-0.0085632001,-0.0205246692,0.0049405073,-0.0019664394,,-0.0068634586,-0.0017530821,-0.0011759489,,-0.0387793229,-0.009094187,0.0110533156,-0.0378060486,-0.011674226,0.0021843461,-0.0171549318,-0.0409719191,-0.0023065,,5.06072511852038E-05,-0.0278847952,0.0082242764,-0.0078911684,0.0020727611,-0.000050701,-0.0658413574,-0.0466753443,-0.014395279,-0.0376433468,-0.0018702625,0.0074224275,-0.0137232401,-0.0411845099,-0.0159215713,-0.0136353484,-0.0014676702,-0.0064023774,0.0011483851,0.0060748335,0.0148111661,,-0.0074640759,-0.001500356,-0.0257938123,-0.0175147985,0.0031964063,-0.0059261838,-0.0091232696
2000-01-05,0.0214986771,,-0.0252896076,-0.0048823579,0.006828114,-0.0478709729,0.0023096322,-0.008068302,-0.0057817548,-0.0073447922,0.000816462,,0.0162675688,-0.0026921375,0.0099791989,,-0.0207183531,0.0033227885,-0.0001486301,-0.0357355852,0.0118179334,0.0015668459,-0.000389313,-0.0254897607,0.0200689884,,-0.0001486301,-0.0271122878,-0.010465691,-0.009251361,0.0015001975,-0.0002471523,-0.0038248864,-0.0151333572,-0.0308895977,0.0010880265,0.0011449136,0.0087080526,-0.006589854,0.0035173834,-0.0019954314,0.005130459,0.0027696578,-0.0100352429,-0.0014445665,-0.0053032693,0.0117010808,,-0.0059822193,-0.0182443514,-0.0149300897,-0.0111765939,-0.003943042,0.0029043539,-0.0015952236
2000-01-06,-0.009449805,,-0.00520894,-0.0045639904,-0.0070758859,-0.0380366214,-0.0076696699,0.0042716225,0.0009177411,0.0033424534,-0.0011116411,,0.0098875541,-0.0014895812,-0.0051712203,,-0.0125530711,-0.004298771,0.0035803374,-0.0017123892,0.0016739026,-0.0017376935,-0.0038773357,,-0.0148995927,,-5.28372521495018E-05,-0.0045651501,0.0077345444,-0.0027721514,-0.0020818953,-0.0001474795,0.0127648048,-0.0132537927,-0.0083607724,-0.0068660396,-0.0012244037,0.0057051409,-0.001178863,-0.0013440284,0.0037598379,-0.0040468152,0.0032472829,0.001667525,0.0005013295,0.0112514843,-0.0032894389,,-0.0060152991,-0.0042811343,-0.004204402,-0.0109886671,0.0015838225,0.0013252746,0.015797508
2000-01-07,0.0019391964,,-0.0229187151,0.0117959571,0.0126433004,0.0138215081,0.0020354131,0.0029749417,0.0016180199,0.0038654438,-0.0001473973,,0.0359490166,0.0080504256,0.0129334097,,0.0066448277,0.0005473688,0.0158069889,0.0161622591,0.0071137655,-0.0052931949,-0.0088448809,0.0180064489,-0.0232509556,,0.0019029897,-0.0227371512,0.0059070932,-0.0185684499,-0.0017873831,0.0046067657,-0.0106178239,0.033330202,0.0052036029,0.0395620922,6.77828793637547E-05,0.0083159722,0.0042773815,-0.0257463884,-0.0017843385,0.0034983609,-0.0056020683,0.0080081299,0.0005936179,0.014196865,0.0064428606,,-0.0001473973,-0.0231498186,0.049734361,0.0017314611,0.0021570157,-0.0034807306,0.0112694808
2000-01-10,-0.0089972288,,0.018444297,0.0005267513,-0.0024438825,,0.000442219,-0.0034017742,-0.0008477654,-0.0028122063,-0.0005753825,,-0.0075239763,0.0003855199,0.0068129832,,0.0168432669,0.0010094683,0.0070606492,0.0189399665,-0.0090096604,-0.0028570308,-0.0052650312,0.0053046306,0.0296355476,,0.000041208,0.0275040002,-0.0044104596,,-0.0028543596,0.000636854,0.0196389534,0.0133335411,-0.0010347578,0.0102942542,-0.0002546921,-0.0129984449,0.005579201,-0.033925334,-0.0102113089,-0.0102481534,-0.0012584738,0.0003029847,-0.001258371,-0.0163092874,-0.0109646368,,-0.0020116041,-0.0006787387,0.0188850809,0.0008941815,-0.0024467861,,-0.0015575274
2000-01-11,0.0061538635,,0.0446310942,-0.0114376213,-0.0266158612,0.052777868,-0.0007382,-0.0028456057,0.005866707,-0.0081636188,-0.0006862683,,0.0113981585,-0.0088083964,0.0008328812,,-0.0152013995,0.0026252676,-0.0061296411,-0.0078907345,0.0024270616,0.0057787319,-0.0095172114,-0.0125345359,0.0019776024,,-0.0017957929,0.0376023465,-0.0107253385,0.0186180985,0.006542841,-0.0045948984,0.0197078458,-0.0088845066,0.0007392166,-0.0142156693,-0.0007952203,-0.0126353738,-0.0064269463,0.0270412701,-0.0098975776,-0.0008284537,0.0067320764,0.0065858922,-0.0016312372,0.0080648948,0.001865731,,0.0017187561,0.0312009705,-0.003237229,-0.0075455471,-0.0042966008,0.0006382793,0.0012631891
2000-01-12,0.0144645732,,0.0194175311,-0.0011717004,-0.0391562977,-0.0164856928,0.0014540858,-0.0010031764,-0.0026226104,-0.0020344735,-0.00057733,,-0.0086256973,0.0002539661,0.019566636,,0.0036590196,-0.0001492055,0.0396553715,-0.0051003571,0.0015144616,-0.0022361193,0.0172209404,-0.0066036818,0.0096155266,,-5.46279258581773E-05,0.0075907326,-0.0024398647,0.0037981629,-0.0014972025,-0.0002476319,-0.00722844,-0.0174322631,-0.0101606109,-0.0085726328,-0.0006344413,0.0092669904,-0.0032347183,0.0338839149,0.0088574055,0.0115604892,-0.0001492055,-0.022012985,-0.0007987972,0.009015764,0.0119128278,,0.0017147274,0.0256107121,-0.0002218344,-0.0003589103,-0.001884714,-0.0024098699,-0.0064935583
2000-01-13,0.0116832483,,0.0156161947,0.0008755141,0.0072320464,0.0113496806,0.0023285658,0.0028434256,0.004786975,0.0065977902,6.06354036534209E-05,,0.0190016363,0.001061,0.0182045383,,-0.001970366,0.0152968781,0.0242349787,0.0057162935,-0.0058849391,-0.0065448782,-0.0103553775,0.0043318133,-0.0035146399,,0.0004403995,0.0063803904,0.0098009522,-0.0053904914,-0.0058451844,0.0002334125,0.0034168263,0.0049460089,0.0019001037,0.0116398441,-3.97803972875797E-05,0.0299692434,0.0069264015,0.0157410016,-0.0013922639,-0.0002851156,-0.0010453836,0.0003094136,0.0014305779,0.0200336073,0.0182969215,,0.0116349183,0.0117387966,0.0100861244,-0.0028747621,0.0041403361,0.0004430474,0.0023395806
2000-01-14,0.0267966405,,0.0495596571,-0.0057716671,-0.0074739525,-0.0118121354,-0.0013078633,-0.0027044003,-0.0008426392,-0.0044363397,-0.0001479452,,0.0066186357,-0.0026972542,0.0055378684,,0.0202995088,-0.0026451075,-0.0080660603,0.0313877643,0.011693272,-0.0130240131,0.0020609525,0.0268145208,-0.0507594769,,-0.0004419856,0.0196918106,-0.0059574931,0.0143448084,-0.011307949,-0.0011073312,0.0309327173,0.0250197107,-0.000786678,0.0128767234,-4.08032073467872E-05,-0.0055813217,-0.0035139631,0.0262299098,0.0015157318,0.0028096495,-0.0074023324,0.0240176066,-0.0009823602,-0.0238868176,0.0146193995,,-0.0059708076,0.0652061249,0.031239785,0.0040660127,-0.0023406746,0.0020180487,0.003031968
2000-01-17,,,,-0.0010048158,,0.0158635082,-0.0005852774,0.0001368608,,,-0.0004663367,,-0.0001479178,-1.34007245496617E-05,,,0.0020803042,-0.0044719961,,0.0067242723,0.0231085371,-0.0050394267,0.0010774628,0.0008295146,,,-0.000053377,0.0189317679,,-0.0014466191,-0.0046641934,-0.0002464109,,0.0048522702,,,-0.000525061,,-0.0042595184,0.0314176624,-0.0078266924,0.0041484537,-0.0018877744,,,,,,,,0.0106422383,0.008334392,,4.85651468843715E-05,
2000-01-18,0.0057932516,,0.0296362444,-0.0106104642,-0.0296676377,-0.0111713141,0.000863551,-0.0042754563,0.0163451304,-0.0052617435,0.0002810124,,-0.0066462593,-0.0060652981,-0.0020252392,,-0.0290011423,0.001681229,0.0043786455,-0.0276185848,0.0168622087,0.0032557329,0.0106195016,-0.0181812843,0.0282803614,,-0.0007355407,0.0152711597,-0.0062449034,0.0024534378,0.0022209059,-0.0017972637,0.0261260428,-0.0212643558,0.0027927061,-0.005897714,0.0003382075,0.0128599416,-0.0070774516,0.0021388408,-0.0001473425,0.0031907874,0.0025715644,-0.0108289126,-0.0008896641,-0.0264897943,0.0119339316,,-0.0038464793,0.043648278,-0.0253288465,-0.0084544688,-0.0025762113,0.0027993229,-0.0019063252
2000-01-19,-0.0011301698,,0.0235744318,0.0085210955,0.0378768959,-0.0166791713,-0.0014421722,-0.0010035507,0.0022830983,0.0020185844,-0.000903452,,0.0544219006,0.0033718741,0.0055183871,,-0.0074316488,-0.0026556144,0.003293838,-0.0055679865,0.0177312304,-0.0003971425,0.0152285275,0.0068904852,0.0080619512,,0.0005372141,-0.0080996416,0.0034328143,0.0348735374,-5.10321454429108E-05,0.0010134024,0.0141219284,-0.0066998492,0.0013835239,0.0018972832,-0.000954775,-0.0117021582,0.0049023376,0.0009653233,0.0096825013,0.0156945918,0.0042342532,0.0079545413,0.000411237,0.019625154,-0.002587589,,-0.0001459178,0.0386875891,0.0005565054,0.0028906406,0.0011294445,0.000147883,-0.0079284475
2000-01-20,0.0170918999,,0.0039155612,0.0079275097,0.0120605328,0.0035018213,0.0037594235,-0.0027245867,-0.0036077334,-0.0031192419,0.0002900037,,-0.0055041608,0.0034908064,-0.0039110478,,-0.0157873672,0.0030527163,-0.0001494795,0.0100723227,-0.005106196,0.0055044972,-0.0031307538,-0.0134989788,-0.0404169034,,0.0004386632,0.0100546022,-0.0016777525,-0.0064151436,0.0038827786,0.0010208172,0.0586004081,0.0017931271,0.0161396526,-0.0111850225,0.0002826249,-0.0037867878,-0.0032518579,0.0292365111,-0.0107109789,-0.0060447384,0.0062190655,0.003868205,-0.0006135166,0.0100546022,0.0088252282,,-0.0097410636,0.0801999906,0.001534143,-0.0001494795,-0.0017706003,-0.002205481,-0.0051349577
2000-01-21,0.0017873474,,0.0081498965,-0.0032182291,-0.0230688784,-0.0135648874,0.0053375379,0.0004240248,0.0012431248,-0.0009620463,-0.0004791662,,-0.0225898671,-0.0025677534,-0.0029865214,,-0.0003036027,-0.0035696713,0.0088788838,-0.0072216805,-0.0096862839,-0.0067713878,0.0156336501,-0.0077255522,-0.007300746,,-0.0009264303,0.0092298107,0.0034217299,0.0048944376,-0.0069061361,-0.0018969393,-0.0290664532,-0.0046992542,0.0003511779,-0.0015264195,-0.0005816164,-0.0064078473,0.0029623346,0.032767441,-0.0032896466,-0.0027853516,-0.0028323235,0.014965038,-5.68481194591198E-05,0.0089412105,-0.0006887822,,-0.0001496986,0.0812502749,-0.0180072376,0.0043391538,-0.0001496986,0.0021067519,0.0002035433
2000-01-24,0.0104837863,,-0.0131989583,0.0042965946,-0.0260752958,0.015906557,-0.0028705397,0.0065880155,-0.0056893402,0.0060836925,-0.0003581014,,0.0033947959,0.0017358981,0.0064820362,,0.0058196051,-0.0145625476,0.020090833,0.0036419124,-0.0090623129,-0.0068151981,-0.0061529819,0.0013058812,0.0061466551,,-0.0001493699,-0.0112287123,0.0069680679,0.0174165022,-0.0057815647,0.0004299544,0.0171529801,0.0077571405,0.0061084524,-0.029370813,-0.0002029727,0.0166441227,0.0010324886,-0.0415779413,-0.0119045187,-0.015485534,0.0001954815,-0.0097848275,0.0009647328,-0.0191683889,0.0130653011,,-0.0001493699,-0.0766480826,-0.009062368,-0.0080477011,0.0032141189,0.0062131987,-0.0001493699
2000-01-25,0.0074994577,,0.015917592,0.0064870444,0.0049173249,-0.0040840333,0.0037306167,-0.0002947729,-0.0053439254,-0.0009603556,0.0003860366,,0.0266338158,0.0032078315,-0.0048493683,,-0.0190581607,0.0014725004,0.0009263145,-0.0163518421,0.0068082104,-0.0028112845,0.000084537,-0.0080554058,0.0083378798,,0.0003308249,0.0182791307,0.002623992,0.0343728939,-0.0027261029,0.0018925558,0.0346557471,-0.0103502177,0.0040764722,0.0046243727,0.0006024721,0.0016540681,0.005897491,0.0020830859,-0.0275607939,-0.0052528623,-0.0035307619,-0.0076696574,-0.0004305993,-0.0072952407,0.0096958996,,-0.0110864667,0.0465753478,-0.0086410841,-0.0029881911,-0.0006147579,0.0015984189,-0.0001523836
2000-01-26,-0.0110683505,,-0.0157679718,0.0008623572,0.0149800524,0.0197353013,-0.000869202,0.0044047501,-0.0005097969,0.0011953527,-0.0002621787,,-0.0077192945,-0.0014919409,-0.0180891275,,0.0207120254,-0.0052508498,-0.0199227942,0.0086577277,0.0010010464,-0.0006601637,-0.0054802053,0.0152785133,0.0202338312,,-0.0009293162,-0.0154114051,0.0068952149,-0.0120713073,-0.0006511619,-0.0018980718,-0.0357012779,-0.0073044641,-0.0062212192,-0.0022622605,-0.0002059214,-0.0001523562,0.000140985,0.0064819018,-0.0080158023,-0.0155322373,-0.003957268,0.0020763265,-0.0005234137,0.0090973869,-0.0072688559,,-0.0010999241,0.0191247523,0.0141413277,0.0012133028,-0.0011931796,-0.0004436466,0.0023566344
2000-01-27,0.0200000714,,-0.0186606993,-0.0064045354,0.0023309926,0.0090754577,0.0035827711,-0.0049734398,0.0019442559,-0.0006918375,0.00038471,,0.0017126896,-0.0052507296,0.013305553,,0.0051597102,0.0040393927,0.0121774482,0.0079637251,-0.0044684712,-0.013871249,0.0118690274,0.0156755518,-0.0049263484,,-0.0014249019,-0.0196129389,0.007344646,0.0119092467,-0.0140886215,-0.0030721987,0.0343286601,0.0006252913,0.0248932495,-0.0042195669,0.0004401429,0.0379711985,-0.0082179956,-0.0243566497,0.0033709409,0.0049202323,-1.45905631658839E-05,-0.0023772062,-0.001359864,-0.0276483878,0.0266583071,,-0.0045796571,-0.0106051405,0.0243838513,0.0066729962,-0.0022372952,0.0002350209,-0.0069386078
2000-01-28,-0.0086205766,,-0.0038837695,0.008856568,0.0109984438,0.0111292132,-0.0083133484,0.0008431784,-0.0144267734,0.0033472394,0.0004827253,,-0.0015376873,0.0042952656,-0.0143986434,,-0.0089343451,-0.0354126133,-0.0101157308,0.0063922437,-0.0001539726,-0.0099414807,0.0154905781,-0.0220764219,0.0007136018,,0.0003405144,0.0020510991,0.0105133556,0.0332190906,-0.0107530285,0.0011182135,-0.006821912,-0.0130131442,-0.0164437854,-0.0308285688,-0.0001004363,-0.0041241959,-0.0020756282,-0.0170389799,-0.0023469186,-0.0037002127,-0.0109163667,0.0158881296,-0.0013618143,-0.0148136585,-0.0068757927,,-0.0284169132,0.014557457,-0.00937072,-0.0199586793,-0.000734019,0.0026615614,0.0027204756
2000-01-31,-0.0267214101,,0.0152350698,0.0032138947,-0.0099598668,0.0018859129,-0.0026028783,-0.0031444182,0.0005438955,-0.0014978668,-0.0004740916,,0.0069853893,0.0013205649,-0.0136281448,,-0.0162028253,0.0056146727,-0.0158450248,-0.0181493548,0.0033099465,-0.0069188533,0.0137401402,-0.0138079962,-0.0315421387,,-0.0002611032,0.0112118582,-0.0075197155,0.0309859233,-0.0081141572,0.0008185694,0.0511869441,-0.0239626537,-0.0020096279,0.0250872912,-0.0001024117,-0.0273109029,0.0079897894,0.0055887987,-0.0118120262,0.0053151391,-0.0033145049,-0.0045429341,-0.001179201,-0.0192845318,-0.029827991,,0.0044192182,0.0289642531,-0.0335598657,-0.0040890968,-0.0015488645,-0.0060616476,0.0059394028
2000-02-01,0.0047169108,,0.0209415271,0.0077361437,-0.0051068786,-0.004522878,0.0004154664,0.0039829256,-0.0029537887,0.0033373009,6.3097584925609E-05,,-0.0127503088,0.0060090098,0.0066820355,,0.0039813564,-0.0056548297,0.0089517023,0.0240610212,0.0068281531,0.0023315044,0.0029176179,0.0163701945,0.0047904811,,0.0010215099,0.015797206,0.0070147341,0.0177407082,0.0035522047,0.0035283783,0.0137434459,0.0108057838,-0.012165793,0.0110863415,-0.0002099142,-0.0060462683,0.0111555013,0.0114441346,-0.0134014446,-0.0071825468,-0.0005788593,0.0044080834,0.0003092091,-0.0402430575,0.0038672216,,-0.0047107102,0.0381338031,0.0265278627,-0.0036781814,0.0003085705,-0.0024937423,0.0102492993
2000-02-02,0.0017852067,,-0.0240262724,0.0013448426,0.01974584,0.0095668541,0.0057711347,0.0019775386,0.0078983521,0.0009165797,-0.00176749,,-0.0017623746,-0.0002878665,-0.0030684344,,-0.0029994851,0.0099414963,-0.0057718259,0.0333834392,-0.0160464745,0.0015433571,0.0132349906,0.0238257314,0.0052254768,,-0.0002597029,-0.0172852785,0.0062288436,0.0317134743,0.0021966332,-0.0005352872,0.0220745581,0.0146824933,-0.0026609232,-0.0010348677,-0.0001011241,-0.0179290007,-0.0011715082,-0.0024248712,-0.0158139336,-0.0160753864,-0.005085624,-0.0125481215,-0.0007131088,0.003231347,-0.0052307997,,0.0024597216,-0.0216089078,0.0195152544,-0.0040101972,-0.0001546575,-0.0076712526,-0.0114784521
2000-02-03,-0.0151585937,,0.0173143929,0.0184787536,0.0205779539,0.0041896663,-0.0015890957,0.0090661047,0.007499063,0.0068018378,-0.0002636472,,-0.0167935817,0.0055749969,-0.0137568157,,0.006831636,-0.0022955906,-0.0126103004,0.0292929734,0.0027818423,0.0161456337,0.0068452441,0.0290701268,0.0060833295,,0.0004345622,0.0278055785,0.0100926481,0.0158206875,0.0144629883,0.0017869686,-0.0363978608,0.0298934721,0.0090171008,0.014680689,0.0007081988,-0.0143158305,0.0039177894,0.0205580319,0.0118926598,-0.0062358208,-0.0073744812,0.0190847323,0.0012431548,0.0099699811,-0.0127745912,,0.0086467681,0.0312517929,0.0247088729,0.0041467603,0.0056554716,-0.0004488257,0.0060961308
2000-02-04,0.0190094959,,0.0281219924,-0.0161603495,0.0309081981,0.0088545351,-0.0010085828,-0.008025819,0.0795296611,-0.0044059203,0.0010318595,,-0.0003188787,-0.0085005995,0.0126549579,,-0.02618579,8.33694383005289E-05,0.0078628683,0.0255321323,-0.0077653316,-0.0068269221,0.0129114782,0.0055815444,-0.000595248,,-0.0014150584,0.0153870879,-0.0035359492,0.0302431996,-0.0079070613,-0.0048013824,0.0310599382,0.0167130831,0.0534985553,-0.0036342319,0.0008687232,-0.0089340539,-0.0066721399,-0.0012983071,-0.0116074382,0.000681179,-0.0040056652,0.0035390529,-0.0016430801,-0.0112909807,0.0088195844,,-0.0001551233,0.0111053616,0.0055528727,0.0036987654,-0.0031584732,0.0026980841,-0.0001551233
2000-02-07,-0.0040112258,,-0.0131179994,-0.0061290489,-0.0221701677,0.0124898151,-0.0037655142,-0.0042621758,-0.0273204281,-0.0073577873,-0.0008016207,,0.0016476599,-0.0026920163,0.0066644707,,-0.0089863412,-0.0042073548,0.0078002696,-0.0154015208,-0.008710029,-0.0026080914,0.0154345077,-0.0142100979,-0.0107827445,,-0.000553428,-0.007458293,-0.0079077615,0.0293475807,-0.0025916802,-0.0008313518,-0.0658022484,-0.0107119012,-0.0516662325,-0.0031225172,-0.0011767445,0.0095078905,-0.0011743534,0.0065985584,-0.0058335429,0.0012319338,0.0040693905,0.0035266342,-0.0012715758,0.0234947034,0.0017328472,,-0.0043542683,-0.0378769312,-0.0115722711,-0.0142306204,-0.003861511,-0.0031952481,0.0043272238
2000-02-08,-0.0098360764,,-0.0152799124,0.0108646695,-0.0226673826,-0.0143344282,-0.0007270574,0.0031161585,-0.0093354608,0.0033381502,6.41590615664127E-05,,-0.0158503571,0.0041299887,0.0017677001,,0.0304908319,-0.0018313782,-0.0012622612,0.0170128807,-0.0043203979,0.0048943168,-0.0178825944,0.0306060302,-0.0283666852,,0.0003387603,-0.0190763471,0.012054478,0.0285005922,0.0054384596,0.0019766619,-0.0263051937,0.0234831078,0.0103078439,0.01315208,-0.0006401695,-0.013446337,0.0029088171,-0.0214139893,-0.0008411537,-0.0057049464,0.0090397042,-0.025000687,-6.22941533352657E-05,-0.0210576245,-0.0125311059,,-0.0050225037,-0.039357329,0.0308057597,-0.0054632997,0.0003096361,-0.0058630721,-0.0094259897
2000-02-09,0.0115758491,,0.0267197598,0.0034790047,-0.0074270834,0.0084324059,0.0021631409,-0.0027064617,0.0226992572,-0.0055105426,0.0009109223,,0.0088701151,-0.0014878673,0.02396245,,0.00469507,0.0027233417,0.0054817535,-0.001889543,0.00328109,0.0051277876,0.0202029717,0.0121202845,-0.0079779873,,-0.0008376173,0.0209170724,-0.0100457916,0.04115208,0.0063259054,-0.0021836269,0.0178816165,-0.0023801644,0.0166109298,-0.0195153569,0.0006002504,0.0017314197,-0.0027729189,-0.0036388791,0.0023583933,0.0009576266,0.0019645872,-0.015196408,3.21066362877993E-05,0.0223175539,0.0069281827,,0.0008237984,0.0240560408,0.0153586951,0.0013680212,-0.0005030717,0.0025178529,-0.00571135
